conn_#	host_a	host_b	port_a	port_b	first_packet	last_packet	total_packets_a2b	total_packets_b2a	resets_sent_a2b	resets_sent_b2a	ack_pkts_sent_a2b	ack_pkts_sent_b2a	pure_acks_sent_a2b	pure_acks_sent_b2a	sack_pkts_sent_a2b	sack_pkts_sent_b2a	dsack_pkts_sent_a2b	dsack_pkts_sent_b2a	max_sack_blks/ack_a2b	max_sack_blks/ack_b2a	unique_bytes_sent_a2b	unique_bytes_sent_b2a	actual_data_pkts_a2b	actual_data_pkts_b2a	actual_data_bytes_a2b	actual_data_bytes_b2a	rexmt_data_pkts_a2b	rexmt_data_pkts_b2a	rexmt_data_bytes_a2b	rexmt_data_bytes_b2a	zwnd_probe_pkts_a2b	zwnd_probe_pkts_b2a	zwnd_probe_bytes_a2b	zwnd_probe_bytes_b2a	outoforder_pkts_a2b	outoforder_pkts_b2a	pushed_data_pkts_a2b	pushed_data_pkts_b2a	SYN/FIN_pkts_sent_a2b	SYN/FIN_pkts_sent_b2a	req_1323_ws/ts_a2b	req_1323_ws/ts_b2a	adv_wind_scale_a2b	adv_wind_scale_b2a	req_sack_a2b	req_sack_b2a	sacks_sent_a2b	sacks_sent_b2a	urgent_data_pkts_a2b	urgent_data_pkts_b2a	urgent_data_bytes_a2b	urgent_data_bytes_b2a	mss_requested_a2b	mss_requested_b2a	max_segm_size_a2b	max_segm_size_b2a	min_segm_size_a2b	min_segm_size_b2a	avg_segm_size_a2b	avg_segm_size_b2a	max_win_adv_a2b	max_win_adv_b2a	min_win_adv_a2b	min_win_adv_b2a	zero_win_adv_a2b	zero_win_adv_b2a	avg_win_adv_a2b	avg_win_adv_b2a	initial_window_bytes_a2b	initial_window_bytes_b2a	initial_window_pkts_a2b	initial_window_pkts_b2a	ttl_stream_length_a2b	ttl_stream_length_b2a	missed_data_a2b	missed_data_b2a	truncated_data_a2b	truncated_data_b2a	truncated_packets_a2b	truncated_packets_b2a	data_xmit_time_a2b	data_xmit_time_b2a	idletime_max_a2b	idletime_max_b2a	hardware_dups_a2b	hardware_dups_b2a	throughput_a2b	throughput_b2a	RTT_samples_a2b	RTT_samples_b2a	RTT_min_a2b	RTT_min_b2a	RTT_max_a2b	RTT_max_b2a	RTT_avg_a2b	RTT_avg_b2a	RTT_stdev_a2b	RTT_stdev_b2a	RTT_from_3WHS_a2b	RTT_from_3WHS_b2a	RTT_full_sz_smpls_a2b	RTT_full_sz_smpls_b2a	RTT_full_sz_min_a2b	RTT_full_sz_min_b2a	RTT_full_sz_max_a2b	RTT_full_sz_max_b2a	RTT_full_sz_avg_a2b	RTT_full_sz_avg_b2a	RTT full_sz_stdev_a2b	RTT_full_sz_stdev_b2a	post-loss_acks_a2b	post-loss_acks_b2a	ambiguous_acks_a2b	ambiguous_acks_b2a	RTT_min_(last)_a2b	RTT_min_(last)_b2a	RTT_max_(last)_a2b	RTT_max_(last)_b2a	RTT_avg_(last)_a2b	RTT_avg_(last)_b2a	RTT_sdv_(last)_a2b	RTT_sdv_(last)_b2a	segs_cum_acked_a2b	segs_cum_acked_b2a	duplicate_acks_a2b	duplicate_acks_b2a	triple_dupacks_a2b	triple_dupacks_b2a	max_#_retrans_a2b	max_#_retrans_b2a	min_retr_time_a2b	min_retr_time_b2a	max_retr_time_a2b	max_retr_time_b2a	avg_retr_time_a2b	avg_retr_time_b2a	sdv_retr_time_a2b	sdv_retr_time_b2a	time_namelookup	time_connect	time_appconnect	time_pretransfer	time_starttransfer	time_total	initcwnd	delay	bandwidth	max_queue_size	request_size
1	10.0.0.1	10.0.0.2	56026	80	1452655731.12130	1452655731.155898	8	6	0	0	7	6	5	1	0	0	0	0	0	0	396	33009	1	3	396	33009	0	0	0	0	0	0	0	0	0	0	1	2	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	14480	396	4049	395	10999	95232	32256	29696	32256	0	0	70144	32256	396	14480	1	1	396	33009	0	0	0	0	0	0	0.000	0.120	60.6	60.6	0	0	2754	229599	3	5	2.5	0.5	16.3	0.6	7.2	0.5	7.9	0.0	2.7	0.6	2	2	2.7	0.6	16.3	0.6	9.5	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.130	32	1	2	1000	32
1	10.0.0.1	10.0.0.2	56032	80	1452655732.735146	1452655733.16252	10	8	0	0	9	8	7	1	0	0	0	0	0	0	396	65778	1	5	396	65778	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	14480	396	7858	395	13152	160768	32256	29696	32256	0	0	105472	32256	396	14480	1	1	396	65778	0	0	0	0	0	0	0.000	0.241	60.6	60.6	0	0	1409	233997	3	7	2.6	0.5	32.6	0.6	12.6	0.5	17.3	0.0	2.6	0.6	2	2	2.6	0.5	32.6	0.6	17.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.251	32	1	2	1000	64
1	10.0.0.1	10.0.0.2	56038	80	1452655734.583291	1452655735.138314	19	17	0	0	18	17	16	1	0	0	0	0	0	0	397	131315	1	14	397	131315	0	0	0	0	0	0	0	0	0	0	1	4	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	14480	397	995	396	9378	184832	32256	29696	32256	0	0	148565	32256	397	14480	1	1	397	131315	0	0	0	0	0	0	0.000	0.544	60.7	60.6	0	0	715	236594	3	16	2.6	0.5	3.6	0.6	3.0	0.6	0.5	0.0	2.7	0.6	2	2	2.7	0.6	3.6	0.6	3.1	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.554	32	1	2	1000	128
1	10.0.0.1	10.0.0.2	56044	80	1452655736.757413	1452655737.861360	61	59	0	0	60	59	58	1	0	0	0	0	0	0	397	262387	1	56	397	262387	0	0	0	0	0	0	0	0	0	0	1	4	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	14480	397	1747	396	4685	365056	32256	29696	32256	0	0	236962	32256	397	14480	1	1	397	262387	0	0	0	0	0	0	0.000	1.090	60.6	60.6	0	0	360	237681	3	58	2.6	0.5	6.8	0.6	4.0	0.5	2.4	0.0	2.7	0.5	2	2	2.7	0.5	6.8	0.6	4.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.007	0.000	0.007	0.010	1.100	32	1	2	1000	256
1	10.0.0.1	10.0.0.2	56050	80	1452655739.453526	1452655741.655502	153	151	0	0	152	151	150	1	0	0	0	0	0	0	397	524531	1	148	397	524531	0	0	0	0	0	0	0	0	0	0	1	4	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	14480	397	355	396	3544	715776	32256	29696	32256	0	0	390918	32256	397	14480	1	1	397	524531	0	0	0	0	0	0	0.000	2.192	60.6	60.6	0	0	180	238209	3	150	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	2.7	0.6	2	2	2.6	0.6	2.7	0.6	2.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.007	0.000	0.007	0.010	2.202	32	1	2	1000	512
1	10.0.0.1	10.0.0.2	56056	80	1452655743.249119	1452655747.643717	328	334	0	0	327	334	325	1	0	0	0	0	0	0	398	1048821	1	331	398	1048821	0	0	0	0	0	0	0	0	0	0	1	5	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	17376	398	469	397	3168	689664	32256	29696	32256	0	0	517235	32256	398	14480	1	1	398	1048821	0	0	0	0	0	0	0.000	4.385	72.6	72.6	0	0	91	238661	3	325	2.6	0.5	2.7	0.6	2.7	0.5	0.0	0.0	2.7	0.6	2	2	2.7	0.5	2.7	0.6	2.7	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	8	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	4.395	32	1	2	1000	1024
1	10.0.0.1	10.0.0.2	56062	80	1452655749.248062	1452655758.27707	684	706	0	0	683	706	681	1	0	0	0	0	0	0	398	2097397	1	703	398	2097397	0	0	0	0	0	0	0	0	0	0	1	7	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	14480	398	693	397	2983	776192	32256	29696	32256	0	0	691238	32256	398	14480	1	1	398	2097397	0	0	0	0	0	0	0.000	8.770	60.6	60.6	0	0	45	238893	3	681	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	2.7	0.6	2	2	2.6	0.6	2.7	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	24	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	8.780	32	1	2	1000	2048
1	10.0.0.1	10.0.0.2	56068	80	1452655759.637681	1452655777.188690	1403	1446	0	0	1402	1446	1400	1	0	0	0	0	0	0	398	4194549	1	1443	398	4194549	0	0	0	0	0	0	0	0	0	0	1	11	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	14480	398	1141	397	2906	2155008	32256	29696	32256	0	0	1017153	32256	398	14480	1	1	398	4194549	0	0	0	0	0	0	0.000	17.540	60.7	60.7	0	0	23	238992	3	1400	2.6	0.5	4.2	0.6	3.2	0.6	0.9	0.0	2.7	0.5	2	2	2.7	0.5	4.2	0.6	3.4	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	45	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	17.549	32	1	2	1000	4096
1	10.0.0.1	10.0.0.2	56074	80	1452655778.779588	1452655813.873203	2839	2927	0	0	2838	2927	2836	1	0	0	0	0	0	0	398	8388853	1	2924	398	8388853	0	0	0	0	0	0	0	0	0	0	1	14	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	14480	398	589	397	2868	4804608	32256	29696	32256	0	0	2552632	32256	398	14480	1	1	398	8388853	0	0	0	0	0	0	0.000	35.084	60.6	60.6	0	0	11	239042	3	2836	2.6	0.5	2.6	0.6	2.6	0.6	0.0	0.0	2.6	0.6	2	2	2.6	0.6	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	90	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	35.094	32	1	2	1000	8192
1	10.0.0.1	10.0.0.2	56086	80	1452655815.451827	1452655885.631706	4874	6120	0	0	4873	6120	4871	1	0	0	0	0	0	0	399	16777463	1	6117	399	16777463	0	0	0	0	0	0	0	0	0	0	1	16	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	399	14480	399	1448	398	2742	6611968	32256	29696	32256	0	0	4512391	32256	399	14480	1	1	399	16777463	0	0	0	0	0	0	0.000	70.162	8163.5	60.8	0	0	6	239064	3	4871	2.6	0.5	10.9	2211.0	5.4	80.9	4.8	331.9	2.6	0.6	2	2	2.6	0.6	10.9	0.6	6.8	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1248	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	70.172	32	1	2	1000	16384
1	10.0.0.1	10.0.0.2	56100	80	1452655887.234081	1452655887.243648	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	1263	1	1	395	1263	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1263	395	1263	394	1261	32256	32256	29696	32256	0	0	31232	32256	395	1263	1	1	395	1263	0	0	0	0	0	0	0.000	0.000	3.2	3.2	0	0	41288	132016	3	3	2.5	0.5	2.7	0.6	2.6	0.5	0.1	0.0	2.7	0.6	2	2	2.5	0.5	2.7	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.010	32	1	5	1000	1
1	10.0.0.1	10.0.0.2	56106	80	1452655888.849160	1452655888.858792	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	2287	1	1	395	2287	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2287	395	2287	394	2284	33792	32256	29696	32256	0	0	32153	32256	395	2287	1	1	395	2287	0	0	0	0	0	0	0.000	0.000	3.2	3.2	0	0	41009	237438	3	3	2.5	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.5	0.5	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.010	32	1	5	1000	2
1	10.0.0.1	10.0.0.2	56112	80	1452655890.436419	1452655890.449152	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	4336	1	1	395	4336	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	4336	395	4336	394	4331	37888	32256	29696	32256	0	0	34611	32256	395	4336	1	1	395	4336	0	0	0	0	0	0	0.000	0.000	6.2	6.3	0	0	31022	340532	3	3	2.6	0.5	5.7	0.6	3.6	0.5	1.8	0.0	2.7	0.6	2	2	2.7	0.5	5.7	0.6	4.2	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.010	32	1	5	1000	4
1	10.0.0.1	10.0.0.2	56118	80	1452655892.25577	1452655892.45221	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	8432	1	1	395	8432	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	8432	395	8432	394	8423	46080	32256	29696	32256	0	0	39526	32256	395	8432	1	1	395	8432	0	0	0	0	0	0	0.000	0.000	13.0	13.1	0	0	20108	429240	3	3	2.6	0.5	12.5	0.6	5.9	0.5	5.7	0.0	2.7	0.6	2	2	2.7	0.5	12.5	0.6	7.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.010	32	1	5	1000	8
1	10.0.0.1	10.0.0.2	56124	80	1452655893.654498	1452655893.687957	7	5	0	0	6	5	4	1	0	0	0	0	0	0	396	16625	1	2	396	16625	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	14480	396	2145	395	8308	62464	32256	29696	32256	0	0	50858	32256	396	14480	1	1	396	16625	0	0	0	0	0	0	0.000	0.023	23.3	23.3	0	0	11835	496877	3	4	2.6	0.5	3.0	0.6	2.8	0.5	0.2	0.0	2.7	0.5	2	2	2.7	0.5	3.0	0.6	2.8	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.033	32	1	5	1000	16
1	10.0.0.1	10.0.0.2	56130	80	1452655895.272976	1452655895.333783	8	6	0	0	7	6	5	1	0	0	0	0	0	0	396	33009	1	3	396	33009	0	0	0	0	0	0	0	0	0	0	1	2	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	14480	396	4049	395	10999	95232	32256	29696	32256	0	0	70144	32256	396	14480	1	1	396	33009	0	0	0	0	0	0	0.000	0.047	24.2	24.2	0	0	6512	542849	3	5	2.6	0.5	6.1	0.6	3.8	0.5	2.0	0.0	2.7	0.6	2	2	2.7	0.5	6.1	0.6	4.4	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.057	32	1	5	1000	32
1	10.0.0.1	10.0.0.2	56136	80	1452655896.892721	1452655897.8352	10	8	0	0	9	8	7	1	0	0	0	0	0	0	396	65778	1	5	396	65778	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	14480	396	7858	395	13152	160768	32256	29696	32256	0	0	105472	32256	396	14480	1	1	396	65778	0	0	0	0	0	0	0.000	0.096	24.3	24.3	0	0	3425	568861	3	7	2.6	0.5	12.5	0.6	5.9	0.5	5.7	0.0	2.6	0.6	2	2	2.6	0.6	12.5	0.6	7.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.106	32	1	5	1000	64
1	10.0.0.1	10.0.0.2	56142	80	1452655898.606611	1452655898.833600	15	13	0	0	14	13	12	1	0	0	0	0	0	0	397	131315	1	10	397	131315	0	0	0	0	0	0	0	0	0	0	1	4	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	23168	397	995	396	13130	184832	32256	29696	32256	0	0	138203	32256	397	14480	1	1	397	131315	0	0	0	0	0	0	0.000	0.217	38.8	38.8	0	0	1749	578508	3	12	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	2.7	0.6	2	2	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.227	32	1	5	1000	128
1	10.0.0.1	10.0.0.2	56148	80	1452655900.437424	1452655900.882141	34	32	0	0	33	32	31	1	0	0	0	0	0	0	397	262387	1	29	397	262387	0	0	0	0	0	0	0	0	0	0	1	4	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	23168	397	2896	396	9047	235008	32256	29696	32256	0	0	173661	32256	397	14480	1	1	397	262387	0	0	0	0	0	0	0.000	0.433	38.8	38.7	0	0	893	590009	3	31	2.6	0.5	4.7	0.6	3.3	0.5	1.2	0.0	2.7	0.6	2	2	2.7	0.6	4.7	0.6	3.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.007	0.000	0.007	0.010	0.443	32	1	5	1000	256
1	10.0.0.1	10.0.0.2	56154	80	1452655902.465752	1452655903.351669	120	118	0	0	119	118	117	1	0	0	0	0	0	0	397	524531	1	115	397	524531	0	0	0	0	0	0	0	0	0	0	1	4	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	23168	397	355	396	4561	686592	32256	29696	32256	0	0	402944	32256	397	14480	1	1	397	524531	0	0	0	0	0	0	0.000	0.876	38.8	38.8	0	0	448	592077	3	117	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	2.7	0.6	2	2	2.6	0.5	2.7	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.886	32	1	5	1000	512
1	10.0.0.1	10.0.0.2	56160	80	1452655904.937982	1452655906.700967	298	303	0	0	297	303	295	1	0	0	0	0	0	0	398	1048821	1	300	398	1048821	0	0	0	0	0	0	0	0	0	0	1	5	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	23168	398	469	397	3496	776192	32256	29696	32256	0	0	625167	32256	398	14480	1	1	398	1048821	0	0	0	0	0	0	0.000	1.753	38.8	38.8	0	0	226	594912	3	295	2.6	0.5	2.8	0.6	2.7	0.5	0.1	0.0	2.8	0.6	2	2	2.6	0.6	2.8	0.6	2.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	7	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.007	0.000	0.007	0.010	1.763	32	1	5	1000	1024
1	10.0.0.1	10.0.0.2	56166	80	1452655908.285988	1452655911.803273	652	673	0	0	651	673	649	1	0	0	0	0	0	0	398	2097397	1	670	398	2097397	0	0	0	0	0	0	0	0	0	0	1	7	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	23168	398	693	397	3130	776192	32256	29696	32256	0	0	707291	32256	398	14480	1	1	398	2097397	0	0	0	0	0	0	0.000	3.507	38.7	38.7	0	0	113	596311	3	649	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	2.7	0.6	2	2	2.7	0.6	2.7	0.6	2.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	23	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	3.517	32	1	5	1000	2048
1	10.0.0.1	10.0.0.2	56172	80	1452655913.366609	1452655920.391322	1360	1413	0	0	1359	1413	1357	1	0	0	0	0	0	0	398	4194549	1	1410	398	4194549	0	0	0	0	0	0	0	0	0	0	1	11	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	23168	398	1141	397	2974	805376	32256	29696	32256	0	0	745806	32256	398	14480	1	1	398	4194549	0	0	0	0	0	0	0.000	7.015	38.8	38.8	0	0	57	597113	3	1357	2.6	0.5	2.7	0.6	2.6	0.6	0.0	0.0	2.7	0.6	2	2	2.6	0.6	2.7	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	55	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	7.025	32	1	5	1000	4096
1	10.0.0.1	10.0.0.2	56178	80	1452655921.970196	1452655936.12566	2782	2894	0	0	2781	2894	2779	1	0	0	0	0	0	0	398	8388853	1	2891	398	8388853	0	0	0	0	0	0	0	0	0	0	1	15	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	23168	398	589	397	2901	1671168	32256	29696	32256	0	0	958178	32256	398	14480	1	1	398	8388853	0	0	0	0	0	0	0.000	14.033	38.7	38.8	0	0	28	597396	3	2779	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.6	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	114	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	14.042	32	1	5	1000	8192
1	10.0.0.1	10.0.0.2	56184	80	1452655937.632454	1452655965.706378	5730	6109	0	0	5729	6109	5727	1	0	0	0	0	0	0	399	16777463	1	6106	399	16777463	0	0	0	0	0	0	0	0	0	0	1	19	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	399	28960	399	1448	398	2747	7980032	32256	29696	32256	0	0	3163493	32256	399	14480	1	1	399	16777463	0	0	0	0	0	0	0.000	28.063	48.4	48.4	0	0	14	597617	3	5727	2.6	0.5	3.4	0.6	2.9	0.5	0.4	0.0	2.7	0.6	2	2	2.7	0.6	3.4	0.6	3.0	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	381	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	28.073	32	1	5	1000	16384
1	10.0.0.1	10.0.0.2	56200	80	1452655967.296043	1452655967.305712	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	1263	1	1	395	1263	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1263	395	1263	394	1261	32256	32256	29696	32256	0	0	31232	32256	395	1263	1	1	395	1263	0	0	0	0	0	0	0.000	0.000	3.2	3.2	0	0	40852	130624	3	3	2.6	0.5	2.7	0.6	2.6	0.5	0.1	0.0	2.7	0.6	2	2	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.010	32	1	10	1000	1
1	10.0.0.1	10.0.0.2	56206	80	1452655968.893811	1452655968.903281	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	2287	1	1	395	2287	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2287	395	2287	394	2284	33792	32256	29696	32256	0	0	32153	32256	395	2287	1	1	395	2287	0	0	0	0	0	0	0.000	0.000	3.1	3.2	0	0	41711	241499	3	3	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.010	32	1	10	1000	2
